Sample_ID,Control_327,Control_328,Control_330,DSS_334,DSS_339,DSS_treatedp,D_Control,D_DSS,D_RCE,D_RCE_plus_DSS,RCE_318,RCE_319,RCE_322,RCE_plus_DSS_301,RCE_plus_DSS_305,RCE_plus_DSS_313,Start
X1235,0.0,0.0,0.0,2.60236,0.812056,0.0,0.0,1.00655,0.430842,0.227413,0.9334290000000001,0.20864699999999997,0.63493,3.27296,10.3105,0.0,1.44813
X1236,27.6693,44.6341,30.101999999999997,26.8426,6.678660000000001,14.7984,47.7675,21.9045,13.3063,35.1572,34.1408,25.6901,11.8091,21.7732,46.972,19.0135,29.6354
X1237,0.0,0.9840780000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32175,0.0,4.69885,0.0,0.0,0.0,0.6666489999999999
X1238,3.64851,0.9160440000000001,2.5151,0.0,0.0,0.0,2.2137599999999997,0.0,0.31365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1239,0.0,0.0,0.525125,0.0,0.0,0.457707,0.0,0.0,1.40895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1240,4.08751,2.41528,0.9505,0.0,0.43185200000000007,0.0,1.0352700000000001,0.8968450000000001,2.3902799999999997,0.279252,0.60624,0.876342,0.879707,1.38069,0.0,0.0,0.5743020000000001
X1241,0.8252290000000001,1.4580600000000001,0.264701,0.0,1.77257,0.0,0.0,1.02044,0.45647299999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6142489999999999
X1242,1.9800900000000001,1.14544,0.720418,0.0,0.0,0.0,0.432054,1.06602,0.579743,0.600954,0.0,0.4535,0.0,0.509221,0.0,0.0,0.0
X1243,17.8075,11.5206,9.25494,0.0,0.0,0.0,10.3862,0.0,11.7184,0.0,5.11112,5.50406,5.2763599999999995,0.0,0.0,0.0,11.5891
X1244,3.6386,7.697360000000001,2.02791,6.86525,2.2488099999999998,0.0,7.819319999999999,1.53691,20.4882,0.7495350000000001,23.7592,2.6554599999999997,21.5443,5.26524,2.0851,0.0,11.0125
X1245,0.485678,0.0,0.44891099999999995,0.9153319999999999,0.0,0.0,0.0,0.685641,0.0,0.0,0.0,0.0,0.0,1.28285,2.44224,0.0,0.0
X1246,5.3895599999999995,2.8430299999999997,0.9398200000000001,5.44473,2.97514,0.0,3.62091,0.0,14.5063,0.499754,9.01845,8.288789999999999,5.9076,4.3485,2.4468400000000003,5.58801,7.3309
X1247,0.0,0.0,0.0,0.0,0.0,1.01233,0.0,1.25423,0.0,0.976525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1248,124.45100000000001,55.0328,40.6667,96.3233,35.4105,30.3098,49.0068,84.4745,66.5523,83.2811,54.5284,69.9686,63.6022,109.25200000000001,139.205,100.331,68.8012
X1249,210.699,157.136,114.831,186.90599999999998,124.609,98.2551,164.483,186.89,216.442,195.40200000000002,183.237,168.83700000000002,141.33,194.671,204.544,145.045,168.155
X1250,0.716673,0.0,0.90976,0.0,0.0,0.0,0.405275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1251,0.0,1.60448,1.2984799999999999,9.60874,39.9205,3.8114199999999996,2.4091299999999998,33.9316,6.19784,34.0089,3.2896400000000003,2.59485,0.0,3.82634,9.71781,4.19638,2.0080400000000003
X1252,1.10724,0.659706,0.0,15.9956,8.49146,7.11817,3.29509,16.5151,10.815999999999999,10.5204,3.73095,0.0,0.0,6.952780000000001,3.9730800000000004,7.68509,3.39975
X1253,0.0,0.0,0.0,0.0,0.0,0.592513,0.0,0.0,0.0,0.415013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1254,0.0,0.0,0.0,0.0,8.11863,0.0,0.0,1.41425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1255,0.0,0.0,0.0,11.7068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1256,0.0,0.0,0.0,2.35071,0.0,0.0,0.0,1.46585,0.0,0.0,0.527396,0.0,0.0,3.05938,11.3093,0.0,1.44334
X1257,23.0912,37.9614,28.1092,0.0,0.0,13.175,40.5383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2799,0.0
X1258,0.0,0.45770299999999997,0.0,0.0,0.0,1.51895,1.77742,0.864715,0.0,2.16092,0.0,0.797114,0.0,0.0,0.79791,0.0,0.0
X1259,0.0,0.995618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1945299999999999,0.0,3.4125900000000002,0.0,0.0,0.0,0.771122
X1260,0.0,0.0,0.926284,0.0,0.0,0.0,0.0,0.0,1.40467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722737,0.0,0.0,0.0
X1262,0.0,0.0,2.2884700000000002,0.0,0.0,0.0,1.9024900000000002,0.0,0.0,1.0516,0.0,2.32976,0.0,0.0,2.9870099999999997,0.0,1.2946
X1263,22.5746,14.8048,10.4915,0.0,0.0,0.0,9.90392,0.0,12.2899,0.0,6.07185,5.00213,4.19187,0.0,0.0,0.0,12.9212
X1264,0.9118129999999999,0.925666,0.0,9.53983,0.710101,1.15016,3.4464,5.05359,5.30586,2.46346,1.12245,0.0,3.19423,1.52463,0.942416,2.46259,2.25355
X1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984067,0.0,1.0921399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1266,145.696,81.1469,58.3378,79.494,35.2944,51.385,71.479,73.0117,104.265,87.3346,94.1314,105.382,75.153,119.58200000000001,100.90700000000001,92.44200000000001,91.72
X1267,117.116,113.46600000000001,88.2869,147.773,101.323,59.5999,131.71200000000002,143.523,111.91,148.995,116.94,120.50399999999999,78.5371,111.925,142.585,100.0,112.229
X1268,0.0,1.47456,1.00506,10.4125,36.4947,4.5009,2.1421200000000002,29.255,6.68797,33.6838,3.3085699999999996,2.28017,1.3443,4.73315,9.94086,3.98277,1.28682
X1269,0.783608,0.0,0.0,18.3772,9.13135,7.561319999999999,3.28071,15.8937,11.4399,11.4148,3.75429,0.0,0.0,5.08629,3.82752,6.8179,3.96536
X1270,0.0,0.0,0.0,2.57403,0.0,0.0,0.0,0.808894,0.0,0.0,0.0,0.0,0.0,2.56803,9.15966,0.0,1.48259
X1271,20.8705,41.0661,26.2934,0.0,5.03815,11.6492,41.4623,0.0,9.15409,0.0,0.0,0.0,0.0,0.0,0.0,16.9284,18.2601
X1272,1.4390100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1273,0.9056290000000001,1.12741,0.0,9.11781,0.89169,0.8145819999999999,2.7356,5.44955,6.695239999999999,2.29402,2.1807,0.659291,2.27129,1.7908400000000002,0.0,2.02457,2.22123
X1274,50.961999999999996,15.5204,30.8163,26.8304,13.9118,12.7208,26.7168,16.7321,18.8695,34.1901,22.2022,44.336000000000006,28.239,33.7982,19.5557,40.1873,25.7528
X1275,3.39163,0.436205,2.03577,1.65228,13.7101,1.9862,0.666381,5.91726,0.854325,6.4581,0.0,0.970385,0.892225,2.66906,5.84938,4.60091,0.0
X1276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666363,0.0,0.0,0.0,0.493016,1.26169,0.0,0.0
X1277,0.0,0.0,0.0,0.0,8.39172,0.0,0.0,1.14545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1278,3.37963,0.433488,1.6045200000000002,1.64576,3.69615,1.9754599999999998,0.663093,4.40485,0.842693,5.2079,0.0,0.9699700000000001,0.888034,1.9580799999999998,3.84986,4.58953,0.0
X1279,0.0,0.0,0.0,0.0,3.37279,0.0,0.0,5.54586,0.0,1.23092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1280,0.0,0.0,0.0,0.0,2.3791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1281,25.8265,22.1091,17.1992,7.608160000000001,0.0,0.0,13.219000000000001,12.9137,14.5398,16.6259,6.17614,21.6616,8.58954,18.1063,19.997,13.0196,11.2506
X1282,3.08832,2.02351,0.0,0.0,0.0,0.0,2.75793,1.33951,1.9004,6.1133,2.11215,5.97462,4.38406,0.0,0.0,0.0,0.0
X1283,7.36665,6.35433,2.27862,5.3382,4.16132,6.04473,1.5153299999999998,21.7675,14.1144,5.60367,7.16091,5.82281,12.8522,4.47825,3.26923,7.81884,3.4810800000000004
X1284,0.0,0.0,0.0,2.6194,0.0,0.0,0.0,3.6812699999999996,0.0,2.5121900000000004,0.0,0.0,1.8172,1.24882,3.14933,3.17512,0.0
X1285,272.34,231.325,179.40099999999998,378.902,231.438,189.36700000000002,255.442,339.704,308.10200000000003,336.719,275.074,270.58299999999997,239.043,334.19,372.528,271.369,255.641
X1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.482806,0.0,0.0,0.0,0.530898,2.2445,0.0,0.29357
X1287,0.0,0.0,0.0,1.35552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1288,0.0,0.0,0.0,1.38699,7.92563,3.22116,0.0,3.64267,1.5066700000000002,6.08586,4.47166,4.8966400000000005,1.52111,1.87589,1.63458,5.76284,2.06548
X1289,0.590643,0.0,0.662733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1290,0.0,1.9542400000000002,1.32708,12.1316,37.8788,9.750960000000001,4.90273,27.564,6.4717400000000005,34.5957,2.84037,3.42766,1.52376,5.59048,9.65817,8.85628,3.7255300000000005
X1291,0.479382,0.565797,0.0,13.4566,7.486039999999999,5.81405,2.6119,12.7861,9.70453,8.40052,2.34472,0.0,0.703941,5.16945,3.5305800000000005,5.75811,3.1297200000000003
X1292,0.0,0.336266,0.0,0.0,0.360502,0.0,3.3847,0.0,8.2432,1.12801,0.0,0.0,1.1142299999999998,0.9811110000000001,0.433233,0.0,1.5056
X1293,0.0,0.27176999999999996,0.0,0.0,0.327438,0.0,2.43066,0.0,6.718260000000001,1.1068,0.0,0.0,0.8999280000000001,0.8600389999999999,0.266785,0.0,1.37799
X1294,1.40555,0.661093,0.30582600000000004,0.0,0.44550500000000004,1.10701,0.0,3.33101,2.44179,0.35038,1.7097200000000001,0.80156,2.44215,0.0,0.0,0.675988,0.529656
X1295,0.440888,0.353511,0.0,0.0,0.0,0.6254149999999999,0.0,0.6976720000000001,0.0,1.12447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00803,0.0,0.0
X1297,0.0,0.0,0.0,0.0,16.9048,0.0,0.0,0.683988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1298,0.0,0.0,0.0,0.0,0.0,0.0,0.34684299999999996,0.0,1.21997,0.643562,0.8429989999999999,0.0,0.0,0.709832,0.0,0.822789,0.36344099999999996
X1299,2.3654900000000003,1.07686,1.21184,0.800372,0.0,1.47365,1.72967,1.2336,1.0862399999999999,1.7685,0.0,2.20821,0.658525,7.25133,6.78712,2.81644,1.0833700000000002
X1300,0.0,0.0,0.0,12.6005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1301,0.0,0.0,0.0,2.82103,0.942422,0.0,0.0,1.26458,0.7634850000000001,0.391944,0.557869,0.0,0.7303029999999999,3.41819,10.3608,0.0,1.33605
X1302,31.4423,51.0005,38.215,33.6302,8.0158,16.453,56.4711,28.2335,16.0696,47.1185,38.5087,33.8296,15.2925,27.7134,56.3616,20.5926,31.3004
X1303,0.0,0.0,0.0,3.31236,0.0,0.0,0.0,0.52413,0.0,0.864115,0.0,1.44928,2.09553,2.19338,6.10269,2.76397,1.4107100000000001
X1304,0.0,0.695117,0.0,0.0,0.0,1.04536,1.75859,1.12735,0.0,1.9403299999999999,1.06625,0.689581,0.0,0.0,1.17311,0.0,0.0
X1305,0.42921099999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1306,0.0,1.15486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27247,0.0,5.83522,0.0,0.0,0.0,1.27186
X1307,3.56943,0.481284,3.5182,0.0,0.0,0.0,1.52616,0.0,0.80478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.818643
X1308,0.0,0.0,1.31359,0.0,0.0,0.701479,0.0,0.0,1.8157400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1309,1.36006,1.4081299999999999,0.280428,0.0,1.84844,0.0,0.59613,1.3349,0.7470899999999999,0.7174699999999999,0.42011800000000005,0.0,0.0,0.0,0.0,0.0,0.459297
X1310,2.42293,1.9482400000000002,1.33206,0.0,0.0,0.0,1.1197700000000002,1.48529,0.35944299999999996,0.480608,0.0,0.59202,0.0,0.550597,0.0,0.0,0.0
X1311,0.906225,1.9256900000000001,5.36725,3.43891,1.3119999999999998,2.17496,3.16767,0.5299520000000001,2.05782,2.7974,5.34063,7.6299,0.0,13.2529,8.34694,3.7113699999999996,2.6640200000000003
X1312,18.0304,11.4591,8.553510000000001,0.0,0.0,0.0,8.730269999999999,0.0,10.7229,0.0,5.40736,4.63901,3.9613199999999997,0.0,0.0,0.0,11.1918
X1313,2.13642,5.8336,1.2658200000000002,6.29017,2.35052,0.0,6.4364300000000005,1.4592200000000002,15.1079,0.977611,18.6261,2.5284400000000002,18.0504,3.7616199999999997,1.72422,0.659902,8.32207
X1314,1.85847,0.7310260000000001,1.21276,0.0,0.0,0.0,0.0,0.806188,0.0,1.48489,0.0,0.0,0.0,2.00791,3.4817400000000003,1.64225,0.0
X1315,1.22105,1.57359,0.374087,10.0764,1.0094100000000001,0.8869879999999999,3.39185,4.79971,5.71376,2.67255,1.4470399999999999,1.08026,3.3995699999999998,1.57869,0.715354,2.6934,2.57551
X1316,1.0196399999999999,2.97269,0.8351360000000001,2.41862,8.0108,6.21685,9.43075,21.4949,36.3562,3.60849,14.0992,13.2124,18.4719,12.7459,1.7346,1.03599,6.446680000000001
X1317,0.0,0.0,0.0,0.680081,0.0,0.729174,0.0,1.39001,0.35746300000000003,1.19763,0.0,0.0,0.0,0.0,0.365512,0.0,0.0
X1318,213.583,105.685,96.8766,215.954,121.773,115.725,100.15899999999999,204.114,159.55700000000002,168.035,143.73,184.72400000000002,139.295,242.87599999999998,251.2,212.886,141.894
X1319,1.14119,0.0,0.747033,24.6026,69.0754,9.834719999999999,2.59686,23.7096,0.0,11.2004,2.46293,4.51154,0.9933,7.69585,8.37166,8.29767,3.32858
X1320,0.0,0.0,0.0,0.0,8.914,0.0,0.0,1.2232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1321,1.13657,0.0,0.743417,23.1494,13.7987,9.428460000000001,2.56865,14.0585,0.0,8.74335,2.42792,4.46416,0.989632,7.552960000000001,8.079460000000001,8.09809,3.27713
X1322,0.0,0.0,0.0,1.78607,23.8763,0.0,0.0,5.001930000000001,0.0,0.725839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1323,0.0,0.0,0.0,0.0,8.42755,0.0,0.0,1.1028200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1324,0.0,0.0,0.0,1.77852,0.0,0.0,0.0,0.0,0.0,0.718969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1325,0.0,0.0,0.0,0.0,38.546,0.0,0.0,6.68808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1326,0.0,0.0,0.0,0.0,9.13115,0.0,0.0,1.15401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1327,9.36342,2.14056,5.45378,14.4918,27.2668,5.24483,6.93572,18.2554,4.62913,5.56951,3.971,19.2744,6.36369,4.37717,2.99958,4.73109,2.4781400000000002
X1328,0.0,0.0,0.0,0.0,17.0529,0.0,0.0,2.9916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1329,5.18379,1.08405,2.84294,5.39689,0.0,0.0,3.61576,2.14732,2.57615,2.35813,2.0545400000000003,12.0028,3.69311,2.2844599999999997,1.05996,1.30421,1.26863
X1330,137.174,57.7298,75.0926,84.4559,40.9211,38.8186,59.2466,67.2636,50.4959,92.2925,45.6081,78.0289,40.3478,124.18799999999999,128.122,94.7258,49.5566
X1331,0.0,0.0,0.0,0.0,10.0251,0.0,0.0,0.620504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1332,0.0,0.0,0.0,2.96962,0.0,0.0,0.0,0.0,0.430584,0.800711,0.0,1.39762,0.0,1.96724,4.686,2.91862,1.19285
X1333,0.0,0.915351,0.0,0.0,0.0,0.0,1.6617,0.630727,0.0,2.15972,1.2257799999999999,0.0,0.0,0.0,1.1648399999999999,0.0,0.782818
X1334,1.42531,1.59291,1.00594,0.0,0.0,0.0,0.796416,1.09839,0.0,0.291934,0.0,0.0,0.0,0.663101,0.0,0.0,0.0
X1335,0.0,0.0,0.0,0.674148,0.0,1.2434399999999999,0.0,1.04109,0.0,1.28874,0.0,0.0,0.0,0.380195,0.30191,0.0,0.0
X1336,111.81700000000001,36.8048,55.6856,64.0485,18.8037,27.5679,42.4398,44.0581,33.1452,67.69,30.8468,61.9044,31.9215,100.52,93.6067,75.0254,36.5923
X1337,6.50422,8.76923,8.545869999999999,12.5464,82.374,4.30018,5.9682699999999995,27.8959,5.34374,23.4394,1.30047,10.0923,5.810230000000001,23.1397,25.4461,21.214000000000002,4.55626
X1338,0.0,0.0,0.0,0.0,14.8838,0.0,0.0,1.9648700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1339,5.384930000000001,0.0732536,3.6785300000000003,3.39961,2.37298,0.0,1.1390799999999999,3.38595,1.66363,2.71365,0.0,4.58446,1.7897900000000002,8.76649,6.76265,5.6432,1.50138
X1340,211.733,166.94799999999998,128.936,228.47,151.784,128.32399999999998,192.34400000000002,241.271,251.23,232.512,221.84099999999998,218.04,184.642,233.037,248.623,174.832,190.123
X1341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04376,0.0,0.0
X1342,0.0,0.0,0.0,0.783165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1343,0.0,0.0,0.0,0.0,4.46095,1.63893,0.0,2.68756,0.58944,2.87785,0.9787600000000001,0.0,0.0,0.457952,1.2484899999999999,4.14968,0.616718
X1344,0.822253,0.0,0.9272600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1345,0.46153500000000003,1.4924899999999999,0.689361,8.271139999999999,36.3629,2.67277,2.09983,29.4967,5.27396,29.9716,2.9811900000000002,2.3604,0.0,3.18748,9.34544,3.11177,1.55498
X1346,1.02138,0.5628029999999999,0.0,16.4597,8.65949,7.73155,3.19123,18.9114,11.9869,11.6187,2.99148,0.0,0.0,6.12017,3.7964900000000004,6.8780399999999995,4.294980000000001
X1347,0.0,0.279007,0.0,0.0,0.613422,0.0,3.1728099999999997,0.0,8.052810000000001,1.2887899999999999,0.0,0.0,0.9594159999999999,1.08441,0.0,0.0,1.72633
X1348,0.0,0.128211,0.0,0.0,0.301306,0.0,2.06466,0.0,5.7161,0.830965,0.0,0.0,0.607186,0.6229779999999999,0.251594,0.0,1.1244399999999999
X1349,0.0,0.0,0.0,0.0,11.0428,0.0,0.0,0.969981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1350,0.887243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.489,0.0,0.46330200000000005
X1351,27.3697,44.1597,31.7534,28.2266,6.65981,14.9539,47.2649,24.1246,13.4355,39.5548,33.9883,29.8654,14.5921,23.4436,49.7193,18.3577,28.1825
X1352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8863200000000001,0.0,1.43994,3.8809099999999996,1.7750299999999999,0.8403709999999999
X1353,0.0,0.523999,0.0,0.0,0.0,0.812962,1.27567,0.930574,0.0,1.88294,0.9957219999999999,0.933731,0.0,0.0,0.9040370000000001,0.0,0.0
X1354,0.0,1.1119299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11131,0.0,3.99082,0.0,0.0,0.0,0.728781
X1355,0.0,0.0,0.8796510000000001,0.0,0.0,0.636542,0.0,0.0,1.74705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1356,1.7850599999999999,1.57092,0.920961,0.0,0.0,0.0,0.5828760000000001,0.0,0.0,0.598495,0.0,0.0,0.0,0.688317,0.0,0.0,0.0
X1357,0.0,0.0,0.0,0.963801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77052,0.0,0.0
X1358,0.9028209999999999,1.26547,0.0,7.36605,0.885425,1.07031,2.7486900000000003,4.14231,4.80247,2.14614,1.46694,0.6203810000000001,2.6779900000000003,1.7333,0.924435,1.97478,2.2528
X1359,1.02285,2.29025,0.848352,1.90324,6.88392,6.6535,9.649989999999999,22.9793,35.327,3.2548,13.5215,12.3083,18.525,13.2095,2.14492,1.93947,6.847360000000001
X1360,0.0,0.0,0.0,0.0,0.0,1.2599,0.0,0.0,0.0,0.8512270000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1361,144.003,58.0338,48.773999999999994,108.523,45.9332,65.0058,65.1229,108.73700000000001,100.98700000000001,108.986,103.365,104.60700000000001,95.9825,122.818,119.01100000000001,108.609,79.2769
X1362,202.847,132.436,107.553,182.643,137.99200000000002,111.853,159.34,217.83700000000002,207.585,214.143,167.7,178.304,148.975,199.813,222.627,155.655,143.13299999999998
X1363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1093899999999999,0.0,0.0
X1364,0.8694700000000001,0.0,0.978381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1365,0.535144,1.44333,0.7084060000000001,7.78525,35.7238,2.70778,1.97891,28.9256,5.35347,29.2869,2.90636,2.28241,0.7944140000000001,3.13256,8.84357,3.1492,1.4871
X1366,0.974158,0.0,0.0,14.390999999999998,7.733860000000001,7.117369999999999,2.96975,17.6164,10.9028,10.1578,2.69274,0.0,0.0,5.26313,3.5661099999999997,6.1931400000000005,3.69976
X1367,0.0,0.0,0.0,0.0,0.0,0.0,2.68784,0.0,6.41404,1.04085,0.0,0.0,0.9637760000000001,0.9015709999999999,0.0,0.0,1.5355
X1368,0.0,0.0,0.0,0.0,0.0,0.0,1.9492,0.0,5.536630000000001,0.7888649999999999,0.0,0.0,0.61105,0.515766,0.0,0.0,1.14096
X1369,1.80125,1.05902,0.32339,0.0,0.695308,1.62933,0.0,3.90182,2.84445,0.887344,2.2238700000000002,0.753983,2.68585,0.0,0.492696,0.0,0.926327
X1370,0.0,0.0,0.0,0.0,10.5442,0.0,0.0,0.88405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1371,0.837094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35232,0.0,0.476315
X1372,25.47,40.5694,29.3778,26.0134,6.17269,13.5448,43.2744,22.2266,12.4003,36.8885,32.0179,27.6958,13.9476,22.1529,46.5162,16.2537,26.177
X1373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541964,0.0,1.0681399999999999,0.0,1.57123,4.49055,2.14217,0.9383879999999999
X1374,0.0,0.600162,0.0,0.0,0.0,0.868032,1.3170899999999999,1.015,0.478756,1.8983599999999998,1.07798,1.01839,0.0,0.0,0.9776360000000001,0.0,0.0
X1375,0.0,1.14539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20394,0.0,3.96907,0.0,0.0,0.0,0.770782
X1376,0.0,0.0,0.936206,0.0,0.0,0.677794,0.0,0.0,1.8542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1377,3.0468900000000003,2.0558,0.697872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1378,3.5268300000000004,2.92873,1.2248299999999999,0.0,0.0,0.0,1.1191,0.7105739999999999,1.90907,0.511495,0.0,1.00017,0.704317,1.14099,0.0,0.0,0.733816
X1379,0.8276610000000001,1.39316,0.0,0.0,1.56748,0.0,0.0,0.690916,0.0,0.739895,0.0,0.0,0.0,0.0,0.0,0.0,0.41347700000000004
X1380,2.11309,1.5306,0.964664,0.0,0.0,0.0,0.53622,0.0,0.0,0.651143,0.0,0.0,0.0,0.656802,0.0,0.0,0.0
X1381,0.0,0.0,0.0,1.16068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25618,0.0,0.0
X1382,0.584044,0.978923,0.0,7.35895,0.8707540000000001,0.0,2.60514,3.76246,3.8192699999999995,2.2917,1.50298,0.659612,2.6306700000000003,1.59141,0.839102,2.07652,2.2980099999999997
X1383,0.9875209999999999,2.0070799999999998,0.69645,1.9772299999999998,6.92063,5.42997,9.55306,22.6602,34.1743,2.91399,12.8149,12.2353,17.1569,13.1888,2.06799,1.99343,6.374
X1384,0.0,0.0,0.0,0.0,0.0,1.1897799999999998,0.0,0.0,0.0,1.08799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1385,137.043,45.4025,46.3006,76.60300000000001,36.7301,59.5467,58.6813,84.0987,68.3024,102.415,64.1853,98.4872,70.976,114.21799999999999,110.007,97.1427,61.5697
X1386,231.743,164.86,130.082,228.801,152.885,130.274,187.09599999999998,239.52700000000002,259.033,231.354,221.09099999999998,233.55700000000002,186.15599999999998,240.62,255.296,171.761,192.636
X1387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09274,0.0,0.0
X1388,0.0,0.0,0.0,0.843225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1389,0.0,0.0,0.0,0.0,4.29058,1.6279,0.0,2.6234,0.5383140000000001,2.6485,1.09493,0.0,0.0,0.43784700000000004,1.19929,4.10784,0.662687
X1390,1.07887,0.41590600000000005,0.973916,0.0,0.0,0.0,0.38155700000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X1391,0.550511,1.55599,0.848196,8.811810000000001,37.2441,3.4577,2.64361,30.6166,5.77568,31.9297,3.1461200000000002,2.48075,0.836276,3.72177,9.65432,3.6584199999999996,1.9741900000000001
X1392,1.00095,0.5078,0.0,15.6026,7.8792800000000005,7.21599,2.96109,18.1815,11.3014,10.9684,2.91583,0.0,0.0,5.65549,3.68557,6.427219999999999,3.99685
X1393,0.0,0.266162,0.0,0.0,0.63455,0.0,3.11121,0.0,7.814310000000001,1.2322600000000001,0.0,0.0,1.0862,1.02712,0.0,0.0,1.68502
X1394,0.0,0.263191,0.0,0.0,0.28257600000000005,0.0,2.62371,0.0,6.42615,0.881877,0.0,0.0,0.654105,0.626264,0.335002,0.0,1.27068
